Ticket_ID,Ticket_Date,Department,Issue_Type,Channel,Location,Priority,Status,Agent,Resolution_Hours,SLA_Hours,SLA_Breach,CSAT,Root_Cause,Business_Impact,Users_Affected,AI_Priority_Score,AI_Predicted_Priority,AI_Confidence
918,2026-01-28 00:00:00,IT Support,Wi-Fi Issue,Email,Indore,Medium,Resolved,Agent_03,3.9,24,0,5,Network Congestion,Medium,11,55,High,0.71
919,2025-07-25 00:00:00,Engineering,Hardware Failure,Email,Indore,Medium,Resolved,Agent_02,1,24,0,3,Software Bug,Low,10,40,Medium,0.75
920,2025-09-06 00:00:00,Operations,Hardware Failure,Email,Indore,High,Closed,Agent_09,2.7,8,0,4,Hardware,Medium,35,64.9,High,0.77
921,2025-09-05 00:00:00,Finance,VPN Access,Phone,Mumbai,High,Resolved,Agent_04,2.4,8,0,4,Hardware,High,32,84.7,Critical,0.93
922,2026-02-18 00:00:00,Operations,Wi-Fi Issue,Portal,Indore,High,Closed,Agent_14,7.1,8,0,3,Access Control,Medium,28,61.8,High,0.84
923,2025-10-17 00:00:00,Engineering,Network Connectivity,Portal,Delhi,Low,In Progress,Agent_02,14.6,48,0,4,Access Control,Low,2,27.4,Low,0.82
924,2025-11-23 00:00:00,Operations,Security Alert,Portal,Bengaluru,Low,Resolved,Agent_15,5.7,48,0,5,Hardware,High,12,50.4,Medium,0.71
925,2025-10-19 00:00:00,IT Support,Cloud Access,Phone,Bengaluru,Medium,Escalated,Agent_09,13,24,0,4,Network Congestion,High,3,56.6,High,0.65
926,2026-02-13 00:00:00,Sales,Security Alert,Email,Delhi,Medium,In Progress,Agent_15,1,24,0,4,Hardware,High,4,72.2,High,0.99
927,2025-10-19 00:00:00,Engineering,Application Error,Portal,Gurugram,Medium,In Progress,Agent_08,3.6,24,0,5,Access Control,High,59,61.7,High,0.74
928,2025-08-03 00:00:00,HR,Application Error,Phone,Bhopal,Low,Resolved,Agent_12,14.6,48,0,4,Hardware,Medium,33,24.5,Low,0.82
929,2025-10-19 00:00:00,Finance,Wi-Fi Issue,Portal,Bhopal,Medium,Resolved,Agent_06,1.2,24,0,4,Hardware,High,8,67,High,0.82
930,2026-03-21 00:00:00,IT Support,Network Connectivity,Phone,Indore,High,Resolved,Agent_09,3.5,8,0,5,User Error,High,36,79.9,Critical,0.99
931,2026-02-21 00:00:00,Sales,Network Connectivity,Phone,Mumbai,High,Resolved,Agent_11,8.1,8,1,4,User Error,Low,32,50.9,Medium,0.62
932,2025-09-21 00:00:00,Finance,Hardware Failure,Email,Bengaluru,Medium,Resolved,Agent_10,8.3,24,0,3,Software Bug,High,4,54.4,Medium,0.71
933,2025-08-11 00:00:00,Finance,Security Alert,Phone,Mumbai,High,Escalated,Agent_03,2.1,8,0,4,Security Policy,High,30,100,Critical,0.99
934,2025-10-09 00:00:00,HR,Wi-Fi Issue,Email,Pune,Medium,Resolved,Agent_08,6,24,0,4,User Error,Medium,5,42.8,Medium,0.75
935,2025-07-06 00:00:00,Operations,Password Reset,Teams,Bhopal,Low,Closed,Agent_08,13.1,48,0,5,Software Bug,Low,18,25.6,Low,0.93
936,2025-12-27 00:00:00,Network Operations,Hardware Failure,Phone,Mumbai,Medium,In Progress,Agent_09,3.4,24,0,5,Security Policy,High,10,58.2,High,0.73
937,2026-04-08 00:00:00,Engineering,Endpoint Performance,Teams,Bengaluru,Medium,Closed,Agent_07,2.5,24,0,3,Hardware,High,16,56.8,High,0.79
938,2026-05-16 00:00:00,Cybersecurity,Password Reset,Teams,Mumbai,Medium,Escalated,Agent_14,10.5,24,0,4,User Error,High,2,62.8,High,0.75
939,2026-02-11 00:00:00,Engineering,Email Issue,Teams,Bhopal,High,In Progress,Agent_10,8.3,8,1,2,Security Policy,Medium,21,71.8,High,0.93
940,2026-05-11 00:00:00,Network Operations,VPN Access,Phone,Gurugram,Medium,In Progress,Agent_02,1.8,24,0,5,Access Control,Low,18,46.7,Medium,0.63
941,2026-06-30 00:00:00,Sales,Endpoint Performance,Phone,Pune,Medium,Resolved,Agent_13,5.6,24,0,4,Security Policy,Low,6,41.5,Medium,0.78
942,2026-02-14 00:00:00,Finance,Network Connectivity,Phone,Indore,Medium,Escalated,Agent_01,9.3,24,0,2,User Error,Medium,13,54.3,Medium,0.66
943,2026-04-15 00:00:00,Sales,Wi-Fi Issue,Email,Delhi,Low,Closed,Agent_05,16,48,0,4,Unknown,High,5,32.6,Low,0.77
944,2025-11-27 00:00:00,Operations,Security Alert,Teams,Delhi,High,In Progress,Agent_03,16.5,8,1,4,Unknown,Low,42,80.8,Critical,0.93
945,2026-04-03 00:00:00,Engineering,Hardware Failure,Portal,Delhi,High,Resolved,Agent_10,9.6,8,1,3,Security Policy,High,38,85.2,Critical,0.99
946,2026-01-14 00:00:00,HR,Application Error,Teams,Pune,Medium,Escalated,Agent_12,4,24,0,4,Network Congestion,Medium,5,50,Medium,0.63
947,2025-09-08 00:00:00,Cybersecurity,VPN Access,Email,Gurugram,High,Escalated,Agent_11,2.5,8,0,5,User Error,Medium,28,80.1,Critical,0.97
948,2025-10-20 00:00:00,Network Operations,Wi-Fi Issue,Portal,Gurugram,Medium,Resolved,Agent_09,3.9,24,0,5,Software Bug,High,14,54.2,Medium,0.67
949,2025-07-04 00:00:00,IT Support,Hardware Failure,Email,Mumbai,High,Resolved,Agent_13,1.1,8,0,5,Software Bug,Low,20,57.3,High,0.75
950,2026-06-15 00:00:00,Engineering,Email Issue,Email,Delhi,Medium,Resolved,Agent_10,5.9,24,0,4,Configuration,Medium,13,47,Medium,0.66
951,2026-05-27 00:00:00,IT Support,Hardware Failure,Phone,Bengaluru,Low,Resolved,Agent_06,6.3,48,0,4,Security Policy,High,12,30.8,Low,0.85
952,2026-05-14 00:00:00,Network Operations,Endpoint Performance,Email,Bhopal,Medium,Resolved,Agent_03,20.2,24,0,4,Network Congestion,Low,12,45.1,Medium,0.74
953,2026-06-15 00:00:00,Cybersecurity,VPN Access,Phone,Bengaluru,High,Resolved,Agent_03,3.8,8,0,5,Configuration,High,34,80.7,Critical,0.92
954,2025-10-03 00:00:00,Finance,Network Connectivity,Teams,Bhopal,Medium,Closed,Agent_05,3.4,24,0,4,Security Policy,Medium,3,46.4,Medium,0.65
955,2025-11-29 00:00:00,IT Support,VPN Access,Portal,Indore,High,In Progress,Agent_09,3.6,8,0,5,Security Policy,Low,27,60.9,High,0.79
956,2026-05-07 00:00:00,Finance,VPN Access,Email,Pune,High,Closed,Agent_01,6.9,8,0,4,Security Policy,Low,32,66.3,High,0.75
957,2025-11-14 00:00:00,IT Support,Email Issue,Phone,Gurugram,Critical,Escalated,Agent_13,1.3,4,0,4,Hardware,Low,59,85.2,Critical,0.99
958,2026-03-04 00:00:00,Operations,Endpoint Performance,Teams,Bhopal,High,In Progress,Agent_03,2,8,0,4,Access Control,Low,50,65.8,High,0.8
959,2026-02-28 00:00:00,Cybersecurity,Wi-Fi Issue,Portal,Gurugram,Critical,In Progress,Agent_01,2,4,0,4,Unknown,Medium,34,89.5,Critical,0.99
960,2025-07-31 00:00:00,Finance,Cloud Access,Portal,Bhopal,Low,Closed,Agent_10,28,48,0,4,Network Congestion,Medium,11,34,Low,0.73
961,2025-08-09 00:00:00,Sales,Application Error,Portal,Gurugram,High,Resolved,Agent_12,2,8,0,5,User Error,Low,12,53.8,Medium,0.69
962,2026-02-14 00:00:00,Network Operations,Endpoint Performance,Teams,Mumbai,Low,Resolved,Agent_09,5.4,48,0,4,Network Congestion,High,5,35.6,Medium,0.86
963,2025-08-05 00:00:00,HR,Application Error,Phone,Mumbai,High,Escalated,Agent_12,7.2,8,0,3,Unknown,Medium,37,81.8,Critical,0.99
964,2026-02-08 00:00:00,HR,Endpoint Performance,Phone,Pune,Medium,In Progress,Agent_01,21.1,24,0,5,Hardware,Medium,8,56.6,High,0.78
965,2025-07-06 00:00:00,Engineering,Network Connectivity,Email,Bhopal,High,Closed,Agent_12,2.5,8,0,4,Unknown,High,34,80.6,Critical,0.92
966,2026-05-18 00:00:00,Network Operations,Application Error,Email,Gurugram,Low,Escalated,Agent_11,2.1,48,0,4,User Error,Medium,12,25.6,Low,0.88
967,2026-02-05 00:00:00,Operations,Security Alert,Phone,Bengaluru,Medium,Escalated,Agent_02,4.7,24,0,5,Unknown,Low,25,61.2,High,0.85
968,2025-09-13 00:00:00,HR,Security Alert,Teams,Bhopal,Medium,Resolved,Agent_11,16.9,24,0,4,Access Control,Medium,8,67.3,High,0.83
969,2025-07-04 00:00:00,Network Operations,Email Issue,Phone,Delhi,High,Resolved,Agent_01,5,8,0,4,Network Congestion,Medium,39,74.3,High,0.86
970,2026-05-31 00:00:00,HR,Hardware Failure,Email,Indore,Critical,Escalated,Agent_14,1.7,4,0,4,Network Congestion,Medium,45,87.4,Critical,0.99
971,2025-11-11 00:00:00,Engineering,Cloud Access,Portal,Gurugram,Low,Escalated,Agent_11,1,48,0,4,Hardware,High,4,40.3,Medium,0.74
972,2025-10-26 00:00:00,Cybersecurity,VPN Access,Email,Indore,Medium,In Progress,Agent_15,15.4,24,0,5,Network Congestion,Low,4,47.5,Medium,0.66
973,2025-10-02 00:00:00,IT Support,Email Issue,Phone,Mumbai,Medium,Closed,Agent_07,7.2,24,0,5,Configuration,Low,13,37.1,Medium,0.81
974,2025-08-31 00:00:00,Operations,Security Alert,Teams,Pune,Medium,In Progress,Agent_08,4.9,24,0,4,Access Control,Medium,1,61.4,High,0.81
975,2026-01-10 00:00:00,IT Support,Wi-Fi Issue,Portal,Bhopal,Medium,Closed,Agent_08,1.2,24,0,5,Access Control,High,8,53.4,Medium,0.68
976,2026-05-31 00:00:00,Operations,Network Connectivity,Portal,Pune,Low,In Progress,Agent_12,10.5,48,0,5,Software Bug,Low,3,22.4,Low,0.97
977,2026-01-19 00:00:00,Network Operations,Application Error,Portal,Indore,Low,Resolved,Agent_11,12.9,48,0,5,User Error,Low,11,11,Low,0.95
978,2025-07-26 00:00:00,Engineering,Network Connectivity,Teams,Delhi,Low,Escalated,Agent_14,7.5,48,0,4,Network Congestion,Medium,11,31.1,Low,0.84
979,2025-12-20 00:00:00,Network Operations,Email Issue,Teams,Indore,Critical,Resolved,Agent_13,2.8,4,0,4,Software Bug,Medium,92,91,Critical,0.99
980,2026-04-26 00:00:00,Engineering,VPN Access,Email,Mumbai,Medium,Resolved,Agent_01,7.9,24,0,4,Configuration,Low,12,47.7,Medium,0.66
981,2025-11-10 00:00:00,Sales,Application Error,Email,Delhi,Low,Closed,Agent_05,13.3,48,0,5,Security Policy,Low,2,15.6,Low,0.99
982,2026-05-22 00:00:00,Network Operations,VPN Access,Email,Gurugram,Low,Closed,Agent_02,18.8,48,0,5,Security Policy,Medium,7,22.6,Low,0.93
983,2025-10-26 00:00:00,IT Support,Email Issue,Teams,Bengaluru,Medium,Closed,Agent_10,2.6,24,0,4,User Error,High,6,64,High,0.71
984,2026-05-20 00:00:00,IT Support,Security Alert,Teams,Gurugram,Medium,Resolved,Agent_02,2.2,24,0,4,Configuration,Low,13,58.5,High,0.73
985,2026-04-01 00:00:00,Network Operations,Cloud Access,Portal,Gurugram,Low,In Progress,Agent_06,3.8,48,0,4,Security Policy,Medium,21,33.7,Low,0.84
986,2026-01-28 00:00:00,Engineering,Hardware Failure,Portal,Indore,Low,Resolved,Agent_03,14.4,48,0,4,Network Congestion,Low,6,25.8,Low,0.94
987,2026-02-10 00:00:00,Operations,Cloud Access,Phone,Pune,Medium,In Progress,Agent_03,16.1,24,0,4,Unknown,Low,19,42.1,Medium,0.69
988,2025-07-20 00:00:00,Sales,Endpoint Performance,Phone,Pune,Critical,In Progress,Agent_01,4.7,4,1,4,Software Bug,High,40,100,Critical,0.99
989,2025-10-21 00:00:00,IT Support,Wi-Fi Issue,Teams,Pune,Low,Resolved,Agent_15,1.3,48,0,3,Software Bug,High,4,35,Medium,0.81
990,2025-11-17 00:00:00,Sales,VPN Access,Portal,Mumbai,High,Escalated,Agent_12,5,8,0,5,Access Control,Medium,28,76.5,Critical,0.94
991,2025-08-16 00:00:00,Sales,Cloud Access,Phone,Bengaluru,Medium,Resolved,Agent_15,6.5,24,0,3,Configuration,Medium,18,54.4,Medium,0.66
992,2025-07-01 00:00:00,HR,Hardware Failure,Email,Mumbai,Medium,Resolved,Agent_10,1.7,24,0,3,Software Bug,Medium,6,53.7,Medium,0.7
993,2025-09-28 00:00:00,Engineering,Email Issue,Phone,Delhi,High,Resolved,Agent_14,5,8,0,3,Configuration,Medium,21,68.8,High,0.87
994,2025-11-19 00:00:00,IT Support,Security Alert,Email,Pune,Low,Resolved,Agent_05,12.1,48,0,4,Unknown,Low,43,37.8,Medium,0.76
995,2026-05-16 00:00:00,Sales,Email Issue,Email,Bhopal,Low,Resolved,Agent_04,15,48,0,5,Network Congestion,Low,4,7,Low,0.99
996,2025-08-07 00:00:00,Sales,Password Reset,Portal,Indore,Low,Resolved,Agent_15,5.2,48,0,3,User Error,Medium,6,29.8,Low,0.77
997,2026-04-19 00:00:00,Cybersecurity,Network Connectivity,Teams,Mumbai,High,Resolved,Agent_05,5.2,8,0,3,Unknown,Medium,16,72.6,High,0.86
998,2025-11-16 00:00:00,Sales,Email Issue,Phone,Mumbai,Low,In Progress,Agent_15,20.6,48,0,5,Security Policy,High,10,41.1,Medium,0.76
999,2026-06-21 00:00:00,Network Operations,VPN Access,Portal,Indore,High,Resolved,Agent_12,3,8,0,5,Access Control,High,36,83.3,Critical,0.99
1000,2026-05-29 00:00:00,Operations,Security Alert,Portal,Bhopal,High,In Progress,Agent_05,5.8,8,0,4,Hardware,Low,39,71.9,High,0.92
1001,2026-03-16 00:00:00,HR,Security Alert,Email,Mumbai,High,Resolved,Agent_15,9.2,8,1,3,Unknown,High,35,96.1,Critical,0.99
1002,2025-12-08 00:00:00,Network Operations,Email Issue,Teams,Delhi,Medium,Resolved,Agent_09,5.7,24,0,4,Security Policy,Low,9,41.4,Medium,0.69
1003,2025-12-25 00:00:00,Sales,Wi-Fi Issue,Teams,Gurugram,Medium,Resolved,Agent_06,2.1,24,0,4,Unknown,High,19,63.7,High,0.8
1004,2025-07-10 00:00:00,Engineering,Hardware Failure,Phone,Gurugram,Medium,In Progress,Agent_01,15.4,24,0,5,Software Bug,High,7,54.6,Medium,0.69
1005,2026-03-18 00:00:00,HR,Email Issue,Teams,Delhi,Medium,Resolved,Agent_07,13.3,24,0,4,Security Policy,Medium,1,44.1,Medium,0.64
1006,2025-11-15 00:00:00,Cybersecurity,Cloud Access,Phone,Pune,Medium,Resolved,Agent_05,6.5,24,0,3,Unknown,Low,5,42.1,Medium,0.83
1007,2025-12-19 00:00:00,Sales,Wi-Fi Issue,Portal,Gurugram,Low,In Progress,Agent_06,7.6,48,0,5,Security Policy,High,3,31.1,Low,0.75
1008,2025-07-13 00:00:00,Engineering,Hardware Failure,Teams,Bengaluru,Medium,Closed,Agent_05,2.4,24,0,4,Security Policy,Medium,16,56.1,High,0.7
1009,2025-12-15 00:00:00,Cybersecurity,Network Connectivity,Teams,Indore,Medium,Resolved,Agent_15,7.7,24,0,3,User Error,Medium,17,52.6,Medium,0.7
1010,2025-11-07 00:00:00,Network Operations,Endpoint Performance,Phone,Indore,Low,Resolved,Agent_01,5.2,48,0,4,Software Bug,Medium,9,29.9,Low,0.78
1011,2025-09-22 00:00:00,HR,Security Alert,Phone,Pune,Medium,Escalated,Agent_04,3,24,0,4,Hardware,Medium,31,63.4,High,0.83
1012,2026-05-17 00:00:00,Finance,Wi-Fi Issue,Email,Delhi,Medium,Resolved,Agent_07,6.5,24,0,4,Configuration,Medium,3,47.3,Medium,0.65
1013,2026-05-15 00:00:00,Cybersecurity,Hardware Failure,Teams,Indore,Medium,Escalated,Agent_08,3.1,24,0,3,Software Bug,Low,4,37,Medium,0.76
1014,2025-10-09 00:00:00,Engineering,Wi-Fi Issue,Teams,Pune,High,Resolved,Agent_13,1.9,8,0,4,Security Policy,Low,24,63.8,High,0.86
1015,2026-05-25 00:00:00,Engineering,Email Issue,Teams,Delhi,Medium,Resolved,Agent_10,3.3,24,0,4,Hardware,Low,29,48.9,Medium,0.65
1016,2026-03-30 00:00:00,IT Support,Endpoint Performance,Teams,Delhi,Medium,Resolved,Agent_04,4,24,0,4,Security Policy,Medium,8,52.5,Medium,0.7
1017,2026-03-22 00:00:00,Operations,Application Error,Phone,Pune,Medium,In Progress,Agent_15,6.5,24,0,5,Hardware,Low,8,36.8,Medium,0.76
1018,2025-08-07 00:00:00,Sales,Password Reset,Teams,Bengaluru,Medium,Closed,Agent_09,2.6,24,0,5,Security Policy,Low,2,39.2,Medium,0.8
1019,2025-10-02 00:00:00,Engineering,Email Issue,Email,Pune,Medium,Closed,Agent_15,26,24,1,3,Network Congestion,High,10,64.9,High,0.82
1020,2025-10-03 00:00:00,Cybersecurity,VPN Access,Email,Mumbai,High,Resolved,Agent_08,6,8,0,4,Configuration,High,26,73.1,High,0.87
1021,2026-05-01 00:00:00,HR,Password Reset,Email,Bengaluru,Medium,Resolved,Agent_11,7.2,24,0,5,User Error,Medium,10,55.9,High,0.71
1022,2025-09-07 00:00:00,IT Support,Hardware Failure,Phone,Gurugram,Low,Resolved,Agent_07,13.4,48,0,3,Hardware,Medium,3,34.8,Low,0.69
1023,2026-05-14 00:00:00,Cybersecurity,VPN Access,Teams,Bengaluru,High,Closed,Agent_14,3.6,8,0,5,Software Bug,Low,19,65.9,High,0.9
1024,2026-02-21 00:00:00,Operations,Endpoint Performance,Teams,Indore,Medium,Resolved,Agent_04,2.6,24,0,4,Unknown,High,13,58.8,High,0.69
1025,2026-05-30 00:00:00,HR,Endpoint Performance,Email,Indore,Medium,Closed,Agent_13,12.9,24,0,4,Software Bug,High,8,62.1,High,0.8
1026,2025-11-14 00:00:00,Sales,Wi-Fi Issue,Teams,Bengaluru,Medium,Resolved,Agent_02,2.6,24,0,5,Network Congestion,High,15,72.7,High,0.88
1027,2025-09-14 00:00:00,Sales,Hardware Failure,Phone,Bengaluru,Medium,Resolved,Agent_04,5.2,24,0,3,Hardware,Medium,7,53.5,Medium,0.65
1028,2025-08-04 00:00:00,Operations,Cloud Access,Teams,Bengaluru,High,Resolved,Agent_02,12.6,8,1,4,Security Policy,High,25,78.8,Critical,0.94
1029,2025-07-01 00:00:00,HR,Network Connectivity,Portal,Pune,Critical,In Progress,Agent_12,1.5,4,0,4,Software Bug,Medium,32,80.2,Critical,0.99
1030,2026-04-22 00:00:00,Operations,Hardware Failure,Email,Pune,Low,Resolved,Agent_13,2,48,0,5,Access Control,High,15,34.4,Low,0.84
1031,2026-05-16 00:00:00,Engineering,Application Error,Portal,Pune,Medium,Resolved,Agent_01,7.2,24,0,5,User Error,Medium,12,53,Medium,0.74
1032,2025-08-29 00:00:00,Operations,Hardware Failure,Phone,Mumbai,Medium,Resolved,Agent_01,13.7,24,0,5,Configuration,Medium,19,53.4,Medium,0.63
1033,2026-05-16 00:00:00,Network Operations,Endpoint Performance,Portal,Pune,Medium,Closed,Agent_08,2.3,24,0,4,User Error,Medium,12,49.5,Medium,0.65
1034,2026-06-14 00:00:00,HR,VPN Access,Teams,Indore,High,Resolved,Agent_14,1,8,0,4,Configuration,Low,14,57.7,High,0.7
1035,2026-05-24 00:00:00,Network Operations,Cloud Access,Portal,Pune,Low,Escalated,Agent_03,3.6,48,0,4,User Error,Medium,9,27.3,Low,0.87
1036,2026-03-24 00:00:00,Finance,Network Connectivity,Portal,Bengaluru,Medium,Resolved,Agent_01,18.9,24,0,5,Software Bug,High,16,62.9,High,0.75
1037,2026-06-26 00:00:00,IT Support,Hardware Failure,Email,Bengaluru,Medium,Closed,Agent_10,4.6,24,0,5,Configuration,Low,24,39.4,Medium,0.83
1038,2026-02-14 00:00:00,Operations,Network Connectivity,Portal,Indore,Medium,Resolved,Agent_02,4.2,24,0,4,Configuration,Low,15,44.5,Medium,0.63
1039,2026-03-27 00:00:00,IT Support,Application Error,Email,Pune,High,Escalated,Agent_04,5.1,8,0,3,User Error,High,15,85.9,Critical,0.99
1040,2026-05-12 00:00:00,Cybersecurity,Password Reset,Email,Bengaluru,Medium,Resolved,Agent_09,4.2,24,0,4,Software Bug,Medium,7,53.5,Medium,0.65
1041,2026-04-12 00:00:00,HR,Cloud Access,Teams,Bengaluru,Low,Resolved,Agent_06,17.6,48,0,4,Access Control,Low,7,14.8,Low,0.99
1042,2026-04-17 00:00:00,IT Support,Password Reset,Teams,Mumbai,Medium,Closed,Agent_08,6.5,24,0,4,Software Bug,Low,8,42.2,Medium,0.72
1043,2026-01-29 00:00:00,Finance,VPN Access,Phone,Bhopal,Low,Resolved,Agent_05,34.2,48,0,4,Unknown,Medium,1,28.5,Low,0.89
1044,2025-12-12 00:00:00,Cybersecurity,VPN Access,Phone,Bhopal,High,Escalated,Agent_11,2.5,8,0,4,Hardware,High,23,88.7,Critical,0.99
1045,2025-07-05 00:00:00,Cybersecurity,Security Alert,Phone,Delhi,High,Resolved,Agent_10,1.8,8,0,4,Unknown,Medium,17,80.4,Critical,0.92
1046,2026-06-04 00:00:00,HR,Application Error,Email,Indore,Low,Resolved,Agent_04,9.7,48,0,3,Security Policy,Medium,16,30.7,Low,0.83
1047,2025-09-16 00:00:00,Network Operations,Email Issue,Email,Indore,Medium,Resolved,Agent_03,4.7,24,0,3,Security Policy,Low,3,45,Medium,0.69
1048,2025-08-31 00:00:00,IT Support,Email Issue,Portal,Mumbai,Medium,Closed,Agent_15,2.6,24,0,5,Access Control,High,9,55.8,High,0.71
1049,2025-11-09 00:00:00,Finance,Password Reset,Phone,Mumbai,High,Resolved,Agent_07,6.7,8,0,5,Network Congestion,High,47,80.4,Critical,0.92
1050,2025-09-27 00:00:00,HR,Network Connectivity,Phone,Pune,Medium,In Progress,Agent_15,14.9,24,0,4,Software Bug,Low,9,41.3,Medium,0.67
1051,2026-02-22 00:00:00,Operations,Email Issue,Phone,Indore,Medium,Resolved,Agent_14,6.9,24,0,4,Unknown,Low,9,41,Medium,0.83
1052,2025-08-11 00:00:00,HR,VPN Access,Email,Mumbai,Critical,Resolved,Agent_03,1,4,0,3,Software Bug,Low,38,86.9,Critical,0.99
1053,2025-09-27 00:00:00,Network Operations,Email Issue,Teams,Mumbai,Medium,Resolved,Agent_04,10,24,0,5,Software Bug,High,7,51.9,Medium,0.72
1054,2026-04-22 00:00:00,Cybersecurity,Application Error,Portal,Pune,Medium,Closed,Agent_04,16.9,24,0,4,Network Congestion,High,7,59.4,High,0.79
1055,2026-05-24 00:00:00,Network Operations,Hardware Failure,Phone,Bengaluru,Medium,Closed,Agent_07,9,24,0,4,Security Policy,Medium,12,47.3,Medium,0.68
1056,2026-04-21 00:00:00,Engineering,Password Reset,Email,Delhi,Medium,Resolved,Agent_10,12.1,24,0,3,Hardware,Medium,3,46.3,Medium,0.63
1057,2025-10-12 00:00:00,Cybersecurity,Wi-Fi Issue,Phone,Bengaluru,Medium,Closed,Agent_07,8.4,24,0,4,Unknown,Medium,9,61.8,High,0.67
1058,2025-07-14 00:00:00,Sales,VPN Access,Portal,Mumbai,High,Resolved,Agent_01,5.3,8,0,5,Access Control,Low,6,62.6,High,0.81
1059,2026-04-14 00:00:00,Operations,Hardware Failure,Teams,Bengaluru,Critical,Resolved,Agent_05,1,4,0,4,User Error,Medium,89,99.8,Critical,0.99
1060,2025-12-26 00:00:00,IT Support,Application Error,Email,Bengaluru,High,Resolved,Agent_07,5.3,8,0,5,Network Congestion,Low,47,74.7,High,0.9
1061,2025-11-02 00:00:00,Engineering,Security Alert,Phone,Mumbai,Low,Closed,Agent_12,6,48,0,5,Software Bug,Medium,27,43.4,Medium,0.71
1062,2026-06-18 00:00:00,Engineering,Email Issue,Email,Delhi,Medium,Escalated,Agent_01,5.6,24,0,3,Hardware,High,24,59.2,High,0.71
1063,2025-07-23 00:00:00,Engineering,Endpoint Performance,Portal,Pune,Medium,In Progress,Agent_14,4,24,0,5,Hardware,High,2,60.4,High,0.7
1064,2025-09-01 00:00:00,Network Operations,Network Connectivity,Email,Mumbai,High,Closed,Agent_10,3.1,8,0,5,User Error,Medium,38,72.8,High,0.86
1065,2025-11-20 00:00:00,HR,Wi-Fi Issue,Teams,Indore,High,Resolved,Agent_09,2.4,8,0,3,Security Policy,High,26,75.4,Critical,0.92
1066,2025-11-30 00:00:00,Finance,Cloud Access,Teams,Delhi,High,Escalated,Agent_11,4.6,8,0,4,Access Control,Low,32,62.3,High,0.71
1067,2025-11-22 00:00:00,Finance,Password Reset,Portal,Mumbai,Medium,Resolved,Agent_03,22.3,24,0,5,Unknown,Low,3,37,Medium,0.81
1068,2026-02-10 00:00:00,Network Operations,Network Connectivity,Email,Delhi,High,In Progress,Agent_05,1.9,8,0,3,Security Policy,Medium,50,78.4,Critical,0.89
1069,2026-05-05 00:00:00,Cybersecurity,Password Reset,Phone,Indore,High,Resolved,Agent_09,3.4,8,0,5,User Error,Medium,35,67.6,High,0.85
1070,2025-10-12 00:00:00,HR,Hardware Failure,Portal,Indore,Low,Resolved,Agent_05,15.5,48,0,5,Security Policy,Low,5,23.7,Low,0.99
1071,2025-10-12 00:00:00,Network Operations,Hardware Failure,Portal,Bhopal,Medium,Closed,Agent_05,3.4,24,0,4,User Error,Low,6,46.9,Medium,0.65
1072,2025-08-08 00:00:00,IT Support,Security Alert,Portal,Bengaluru,High,Resolved,Agent_05,4.4,8,0,5,Configuration,Low,10,77.2,Critical,0.98
1073,2026-01-14 00:00:00,IT Support,Cloud Access,Email,Indore,Medium,Resolved,Agent_10,1,24,0,5,Network Congestion,Medium,11,47,Medium,0.68
1074,2025-11-11 00:00:00,Engineering,Hardware Failure,Phone,Gurugram,Medium,Resolved,Agent_15,11.5,24,0,5,Access Control,High,22,52.7,Medium,0.71
1075,2025-09-05 00:00:00,HR,Security Alert,Phone,Mumbai,Medium,In Progress,Agent_06,13.5,24,0,5,Access Control,Low,4,55.9,High,0.71
1076,2025-12-26 00:00:00,IT Support,VPN Access,Teams,Delhi,High,Escalated,Agent_10,8.7,8,1,3,User Error,Low,12,63.3,High,0.7
1077,2025-08-11 00:00:00,Finance,Wi-Fi Issue,Portal,Pune,Medium,Escalated,Agent_14,6.8,24,0,4,Unknown,High,29,64.7,High,0.79
1078,2025-07-15 00:00:00,Operations,Wi-Fi Issue,Portal,Bhopal,Critical,Resolved,Agent_14,1,4,0,5,Configuration,Low,70,100,Critical,0.99
1079,2025-10-19 00:00:00,Engineering,Security Alert,Portal,Gurugram,High,Escalated,Agent_02,4.7,8,0,4,Access Control,High,35,95.5,Critical,0.99
